user_id,game_title,hours_played,wellbeing_score,stress_level,social_connection_score,achievement_satisfaction,gaming_session_length,age
U00037,Minecraft,28.578167082888683,5.367382170705527,1.6916169386669488,4.559430368025322,4.527600869776924,11.433968841551094,22
U00038,PUBG,26.306288254671337,2.9132605104277234,3.981261971592672,5.2518248870407245,6.666298861923526,1.0649206119519747,40
U00039,Overwatch,308.6002712028582,4.780593312876276,3.269048065221339,4.849184484291987,7.077477703304516,4.417772132419779,21
U00040,Rocket League,103.96660368310556,6.921389255617781,5.224474301867438,8.481490024284188,5.165869211173085,3.0532844589738906,22
U00041,Counter-Strike,32.2128235154025,4.766022980053408,1.0,8.966810294075948,7.193063757024817,12.0,16
U00042,Counter-Strike,521.555051926068,4.75096245827352,2.785338550777345,6.334078326764877,4.256094737482113,5.513833055001563,25
U00043,PUBG,17.950902061353062,5.598387409475013,4.780151377468485,9.366652086993208,9.745822334244515,6.525130126427491,27
U00044,Minecraft,13.70390045885126,5.084074398689621,4.870430251638493,7.192494989256413,5.710839068146033,7.800604616129218,18
U00045,PUBG,435.43159466823886,7.027401333810858,5.498316516168751,5.771656641040703,6.208385339678814,4.067075832697825,21
U00046,Overwatch,7.658678516033268,5.77385491793577,3.4583787401106614,6.947117825435965,5.69106946144693,12.0,20
U00047,Counter-Strike,172.39887425587628,6.732705426920341,6.5289327955219285,4.278457054889627,5.637932661227852,1.1927866350475465,33
U00048,Minecraft,154.17606066587524,7.061737527569626,5.42199976312968,3.514235134494736,1.7843942936515846,2.0005699552268483,26
U00049,Overwatch,152.41584181687818,4.525962829051828,4.136531923223134,8.020771415981141,7.03249441052606,0.8064039448153646,37
U00050,Counter-Strike,336.23038122988333,4.413537417603351,3.805879404728311,6.16582938529281,5.199481643695587,7.222713036864476,27
U00051,Fortnite,1279.9194210627518,4.684120320050402,4.988925366667202,4.706454127861089,6.2498125574023655,12.0,25
U00052,Fortnite,1327.7581729256783,6.691527967863653,4.962423158330378,5.906342734174435,4.595460288970096,6.5804203260121925,34
U00053,Counter-Strike,101.12558637737084,10.0,4.477943812883261,8.088780330788383,5.065800349844017,1.8985870519761123,27
U00054,Overwatch,92.75594324170292,10.0,4.077747928689615,4.141412045749144,6.719660357284925,3.6591442179189615,22
U00055,Rocket League,542.7636961016341,5.548286933723308,4.939001203406947,4.540305346164767,5.170570984490844,4.1000551901721165,18
U00056,Fortnite,17.779740063422867,7.539839498127574,5.004542480668154,4.643048113805245,5.20731292005587,9.074262097410818,20
U00057,League of Legends,30.164080323115524,6.153485843793881,3.5975529374515416,7.12859480172025,5.104286676141996,5.39800634843958,24
U00058,Dota 2,264.4020866602717,7.578649691728218,3.65722641682726,8.221075569757694,2.343037593278785,9.888207486703289,18
U00059,Apex Legends,376.4335710995257,5.758706311213087,1.7039996014116232,6.823942101637545,5.106259770077568,2.533882483846914,26
U00060,Rocket League,43.413293449618045,9.170834342810185,4.210748094636115,7.941254740419896,6.895121775713476,8.132778559086086,42
U00061,League of Legends,51.26894799556646,10.0,6.845497046206627,5.577706433731712,8.84558340814801,1.7514247334037163,13
U00062,Minecraft,16.747789160977593,4.772541876158579,5.033664935954327,6.851982577027329,6.9840757547944845,8.642448688804805,26
U00063,Apex Legends,8.42500838919536,7.513869735199392,2.2272659571411744,3.953531349824617,6.234808266915353,7.351759659200467,31
U00064,PUBG,16.191336132566796,1.4399625068144817,5.110929580487155,6.650538838303552,4.528966195837876,2.016610569992628,34
U00065,Rocket League,121.4549933478449,5.309826142609641,4.625385187765262,6.650793694538558,4.813425433302745,2.6552529520250063,28
U00066,Rocket League,36.09662072068266,5.684352756323458,4.539107358847772,5.108689947665368,5.233010033221069,1.1143480799103238,18
U00067,Valorant,4.242008040430489,3.4978440390115515,5.906338785206255,5.115465262467612,6.488276810869792,1.028042836070674,29
U00068,Minecraft,41.38439574552319,7.254103096682496,3.222300801207588,6.745359734937512,5.718462146760277,7.741691591559312,36
U00069,Minecraft,1041.749211119624,2.492862062547398,5.342465009509814,6.405351072925118,6.034414276672545,12.0,21
U00070,Minecraft,32.95388299288088,6.647869235700688,3.875969884152849,8.32623655876571,4.294221352347231,6.520012485861073,20
U00071,Minecraft,25.476283279255117,3.679910315928191,7.420204313847591,7.746801580486805,5.803785556819406,3.7279294956317446,17
U00072,Rocket League,1.0,4.89768508396528,4.190576727045442,6.226312922408871,3.0328931479676253,4.254794990223114,29
U00073,PUBG,41.9912586088943,3.761557156069854,6.380563997838035,6.139082206760368,6.590868415582056,12.0,23
U00074,Rocket League,620.4632505187964,3.570421331768512,4.265664907024084,6.027839832373515,5.152947604371084,12.0,21
U00075,Minecraft,62.01290975674148,6.748403078596779,4.389919406211996,3.231798826397764,7.026870670834889,5.753142360372237,24
U00076,Valorant,17.49192019394085,2.604710364913798,2.4084883715431857,7.052997954538733,6.588445457857861,1.0885708188924443,25
U00077,League of Legends,21.8611181688915,4.5939289046316025,7.148315277157122,5.351262939124409,6.944144023387389,6.853656338839563,29
U00078,Rocket League,1224.523456625293,5.5024040847326185,1.7111693638619632,4.215655767345979,3.657335082933303,5.13880856906913,18
U00079,Minecraft,38.47331279388735,5.378878927778088,3.8866272336122023,5.448518744581664,2.377685590466614,12.0,28
U00080,Rocket League,247.25188150186636,3.1321630383427466,1.0,4.496459832016482,4.213215917890636,2.1050178844379133,20
U00081,Overwatch,35.18816082041681,10.0,3.854041379653912,7.610635749595199,5.91766453408943,10.018282246316335,13
U00082,PUBG,74.86643659680894,5.07235548507394,2.64919533665745,8.067715659268458,3.5495153496557457,5.097788545819589,26
U00083,Rocket League,9.400276448026494,5.465069698412748,8.748549782309702,7.586005349676085,7.426101938889626,7.118286038546136,23
U00084,Rocket League,92.3974047922854,6.695813978277398,1.0,4.491439780322569,5.5789425253060685,8.264239105781,22
U00085,Overwatch,40.55417000425936,9.025877983873592,2.020668095497556,5.715804851653235,3.169227705460639,3.908706316440799,31
U00086,Overwatch,416.0868373764224,6.503273570045297,3.4912235042774293,4.035461446649602,8.74973446006641,6.8336034390531895,25
U00087,Apex Legends,29.09377383440588,6.042574832502668,3.5897658147510154,7.391792689401308,7.037278129586431,4.225106152016955,22
U00088,Overwatch,67.30461860723422,7.079114390080071,2.411383419125496,3.244408153955036,3.55995912471475,1.360372324845045,18
U00089,Counter-Strike,885.7719792600587,6.435971051534338,4.212031657160256,5.83064207878621,5.105450070448949,3.444712916373376,19
U00090,Rocket League,32.42447897592488,7.694353282249924,5.409628933422606,6.748374457645874,6.07399188795845,9.107091213953524,32
U00091,Valorant,52.91525536482694,6.945135686943651,2.461808523017688,4.552269056173664,6.182903116185053,6.5176863158186125,21
U00092,Minecraft,318.8894269237145,6.068880702459178,8.916251442976154,7.0975732698797245,7.630630913030913,2.1645675985296338,29
U00093,Apex Legends,64.00259948124392,6.268023931225376,2.467784773327109,6.545406544883598,7.29356951316546,9.87280014812089,15
U00094,League of Legends,98.45837141811803,5.655081670242092,7.892834229864889,4.3825900145990335,6.867172849068107,1.4998083997340828,30
U00095,Rocket League,17.916498576353398,5.801609182050429,4.1155328950696335,7.939901961922574,7.219573998814754,2.934261347044821,23
U00096,Apex Legends,88.67765326967584,7.631445777707647,6.564885520271217,4.24743541584623,4.486725963885116,4.913175777007164,27
U00097,League of Legends,21.49977365400815,8.517360466781053,4.3081122666374405,4.471200720605861,3.551170737039096,7.050622697001751,22
U00098,League of Legends,8.997501670740627,5.525116985146996,2.9839705949206348,7.296930630840863,6.048832137339573,0.8432811825133233,28
U00099,Rocket League,29.777310898361407,3.1946673519438504,5.447251727417124,7.143640279007652,7.555908500010572,12.0,21
U00100,Dota 2,153.87607525774197,10.0,2.2423668069356166,5.281087188469913,6.302606885777033,3.151494224003016,24
U00101,Counter-Strike,31.57581489916808,2.7439996042285992,6.044920968077744,6.439419043587486,7.023608616253176,8.877473780707634,13
U00102,PUBG,22.673517669360965,5.936545901372564,3.9019839082370447,6.022404528250455,6.732160996511638,4.580909981232955,26
U00103,Dota 2,22.12402826890166,9.55498266608277,4.810203081066145,6.995276175075047,4.59850831908954,1.0495311093137965,25
U00104,Minecraft,266.87324287105423,4.299839105552502,2.0634284921372137,5.998732657632742,6.291746868564944,9.182267341083456,23
U00105,PUBG,55.39947157758833,9.806205470425471,4.865566234710834,4.29001501954303,4.943711302474135,2.13134522849508,25
U00106,Apex Legends,10.018258176618025,8.76497457281133,2.222871208847815,8.137846138466408,6.329574411649807,12.0,22
U00107,Minecraft,67.80416735051827,4.827669672717836,2.086202936727061,4.196717348888104,4.178240341554268,7.032474292227467,24
U00108,Overwatch,10.835634435808135,7.1244444179546855,4.554149199943072,5.984039857913945,4.610707627067688,1.6626704308235314,20
U00109,Apex Legends,1.0637777575947458,8.252661511837523,4.799280186207281,8.020687006126696,7.549174361138952,9.866393693521683,17
U00110,Overwatch,1239.3340168798616,4.156194610439437,4.128971784669931,4.978035723081768,4.279963222538261,12.0,25
U00111,Dota 2,32.88794669354643,7.2162145755108,1.968755626745581,6.496975339381466,5.96279688417295,5.085521246061803,26
U00112,Minecraft,420.4567687610592,5.265479286608263,6.50569923986623,4.258941746000561,6.0001763476432926,4.521131416277173,23
U00113,Dota 2,258.13456620200765,6.359202608531881,3.590717981693536,6.25614465729164,8.150589536176284,12.0,13
U00114,Rocket League,255.6603146502644,7.616960237856405,5.669094581741581,6.401353751747335,5.809829528403957,5.126629792160809,24
U00115,Valorant,1.5420689125599751,4.228049548816779,2.9990306037145684,5.128708264854664,6.9912416144757445,4.764579009498041,24
U00116,Counter-Strike,1699.367447306982,8.782124315671908,3.186000852704721,8.267388277900496,3.535764626014609,2.5064767985752567,23
U00117,PUBG,15.357768373163122,7.770250547713137,3.801666930476268,7.109034842010839,4.0725196685147775,2.9081890991568216,31
U00118,Dota 2,89.83932732662267,10.0,5.38840841526986,4.288469514755171,4.829164848792014,12.0,18
U00119,Dota 2,35.98375096722062,9.30026101073596,1.0,5.755631762217397,7.486407724878143,1.4138313074938238,27
U00120,Valorant,2.6796892751057464,6.355072727885834,2.600119524526475,8.288648188455022,5.654308065051096,2.14060163031424,17
U00121,PUBG,116.96279942619005,5.100517164175617,3.3730501325079008,3.722829372376699,7.699530344502106,10.48583821488578,16
U00122,PUBG,40.97543139901795,5.726180069447791,6.04047995643006,6.341295298188852,6.412571020282907,4.738537050833209,26
U00123,PUBG,188.80980419161236,3.6362765025167567,4.469406007898455,5.047093018163784,3.800938351761921,3.759894783418537,18
U00124,League of Legends,9.194944513743495,5.366676656066606,4.035971294126317,4.573467614836147,6.646419827450974,5.296606577668198,33
U00125,Apex Legends,40.38254665075619,4.128782270813288,4.200701515127904,5.074315003495857,7.456761037879682,3.8147791655323,21
U00126,Overwatch,174.55644633034458,7.857951587241292,6.226385514024271,6.461122456432577,6.69220899770381,3.1643876999342235,16
U00127,Rocket League,6.386781524067128,8.693398241769593,5.908145452304824,3.751074773606519,6.859409450950355,3.2398673040949046,31
U00128,League of Legends,34.09197411070292,7.749495632643844,4.715305947143898,3.351275401614147,7.351057543471105,1.5690738497530332,21
U00129,Overwatch,68.29503517971007,5.28807240064206,1.7303699329465476,7.177510669426824,8.609145656817999,4.694646331939781,23
U00130,League of Legends,41.515534378429386,8.72705958298517,4.61623252258621,7.407278119369916,9.28476809309775,10.424172108295917,17
U00131,PUBG,15.81155040746319,9.0194299601695,5.114434069870022,5.094304592503804,6.030556050743273,12.0,27
U00132,Fortnite,78.15303688562021,2.350505853168255,3.112765718504152,6.410647172110349,6.777615988423114,2.708914830693248,20
U00133,Rocket League,157.58045509005433,7.475739517525476,1.0,6.243932044212665,6.707387891828252,3.433078630402054,22
U00134,Dota 2,26.524325971213223,8.377674453496747,8.513896504594449,8.547485328802207,6.295521489920671,3.6840345689197753,13
U00135,PUBG,12.646423666300118,6.89516113447493,3.8834926811525214,3.5708405022217984,7.124443321898641,6.026501128191669,29
U00136,Rocket League,30.660674384190525,7.176100012714043,1.4671305215158092,4.9753736878206265,5.81919372420899,10.093280786899667,23
U00137,Minecraft,26.731259972506685,8.31050188167397,5.361445496468409,5.3196490703384365,5.328986560299301,3.198966485084994,26
U00138,Overwatch,10.684440172436872,6.567741171086902,3.074226396044657,6.58851988236342,4.862522795519755,0.914838556556404,25
U00139,Valorant,302.7733283888651,6.0175312541277535,2.249235832850122,3.862390767987138,5.422938506425184,2.5179997830698597,19
U00140,League of Legends,41.9083334781506,4.356809802347529,2.51170704422697,6.758387444169461,6.799926974145797,6.52949866459878,14
U00141,Valorant,18.570818477926156,4.848355666901212,2.140487351757675,6.314430567060186,5.695791919836436,1.4272280782394116,22
U00142,League of Legends,51.159998282674536,6.3015951221358,6.22761051204278,5.358135813767086,6.533796704549991,7.069957016398961,34
U00143,Valorant,26.462458373193904,10.0,3.8907926473283694,4.558569852347697,3.7354514795318345,5.386051421445004,26
U00144,Dota 2,55.99391500826903,2.3933873547051814,3.9720880528461855,7.233429654251173,3.2139557489164465,4.478116965789837,27
U00145,Apex Legends,28.55733702693222,10.0,1.5954911193932078,5.443735312259765,5.445713632711241,8.959674425398015,29
U00146,Rocket League,52.19141883336819,8.538956584457148,5.777915111848791,2.291075656938293,2.847407589259036,8.003963864366368,33
U00147,Counter-Strike,47.54575387098505,5.1876573399624375,2.8089840362020357,5.011163038241681,5.590732769109737,1.812914716935475,27
U00148,League of Legends,177.16656933964347,9.351522784150482,4.82590164112654,8.276636086901474,8.662247923521702,12.0,20
U00149,Counter-Strike,216.89044677755027,7.087646652659714,2.976109320402452,4.833663836901486,4.483791982910187,4.253996643917759,18
U00150,Overwatch,44.273034236641166,7.636151177877423,5.905917406722227,5.893533369940911,5.65289237529305,1.4577396952405277,16
U00151,League of Legends,1055.919062431671,4.930866156086318,4.657745525647007,7.578782249126288,6.452585589479484,12.0,27
U00152,Fortnite,16.066706240381862,8.14757460048335,7.670904176316984,4.405355975104785,2.8787582289150078,4.24437239787423,20
U00153,Counter-Strike,31.81054147004127,4.63082672890771,2.236857289807873,5.60858873599109,4.945894375492244,11.74181450906676,26
U00154,Dota 2,175.61332732742213,6.878411456229555,1.804599633065917,8.600710570150657,2.223152256767971,3.507515876113658,26
U00155,Minecraft,9.414398461164824,5.9593085400845975,8.272050910262337,4.993390845482969,7.74104952916545,5.4148067386305705,24
U00156,Minecraft,8.185181136339708,5.938886357406665,2.663823505414658,7.169814601655021,7.304905610429406,3.970614423424887,27
U00157,PUBG,114.1011377259435,7.926300403839021,2.6628077609053418,7.832130846610704,7.297321795612849,4.14372306948581,29
U00158,Valorant,119.5560703947792,5.573633281392929,7.189508611038285,6.393922816630468,6.1233602754057,5.172230934400653,15
U00159,Valorant,33.64049001544811,4.970978946927188,1.7423826908392632,6.475301583038093,7.860830524881611,2.687655399467002,21
U00160,Counter-Strike,9.99643518719468,8.89629687121958,4.725952952936054,6.98822297912918,6.49225200963407,2.1044762950407234,30
U00161,Fortnite,61.14001829413347,7.965084215883428,1.3799642661762124,6.32693103604279,5.262163301265186,8.205506097356283,29
U00162,PUBG,23.43924782925768,7.5545048188589075,5.4156244795911626,6.080773027967605,9.233453978612207,4.125929887732434,16
U00163,Fortnite,4.085845328848892,3.192893157590464,4.323549583131077,8.185650125879775,7.664232953408051,5.589847574327154,25
U00164,Minecraft,16.173289144116996,3.4485375285596,1.9899146854415768,7.444216940451986,4.778262578906915,5.942358606869898,27
U00165,Rocket League,87.88586249771322,7.37122865775609,5.718231810827036,8.130670339803167,5.696947453927904,4.5276482883287175,25
U00166,League of Legends,6.022422576479187,6.086801442547326,1.0,6.30302832334513,7.52726105952328,12.0,27
U00167,Valorant,122.15242746887571,3.6732336064489153,5.208534474227776,5.615013176421172,8.453293955153482,0.9221876065451052,25
U00168,Apex Legends,1043.612601734655,3.232574236243293,5.189910824248481,3.704656096907128,3.674895729979581,4.02602180135894,21
U00169,PUBG,178.7754463301311,3.3116688482380647,5.329933941687212,7.427326111543026,5.755826367477943,12.0,24
U00170,League of Legends,78.57185362224169,1.940166601185883,4.083317808477331,5.690739094428017,8.460779759486606,2.614878874736858,26
U00171,Rocket League,203.0048383112435,6.847436552777025,3.730138503458474,5.7778337028205975,3.400788262962093,3.295803719288965,19
U00172,Minecraft,26.13868539538051,4.034795642202954,5.358518054056238,7.515888184648011,4.488787896976026,1.8013100325690794,18
U00173,PUBG,125.45556762766827,8.808620298178752,6.366236517281508,3.657598942565479,6.40842022378882,4.229059769193288,19
U00174,League of Legends,71.04566663099003,6.360174023808479,3.115982475482065,6.347054287573343,4.666142753043767,7.0331785714945925,26
U00175,Fortnite,465.1857686655171,3.985389257053914,4.618346776906583,6.028410383599513,6.628857483980329,1.2126912538952603,23
U00176,Counter-Strike,100.11080068769805,7.261284420136032,3.434888591375195,4.2389721743409154,6.985667700164991,6.969185642639486,25
U00177,Fortnite,15.552497577306651,9.141515877775824,4.06582926629867,4.958070511496803,6.909596174711199,2.484272918585619,30
U00178,Minecraft,34.490385218150486,6.500152387886585,4.868603795825965,5.537294340712885,6.947768932654093,2.7546340705105354,36
U00179,Valorant,144.5306706079446,6.534354570987458,5.197513180738673,8.764897997165342,5.27163903480041,2.55504167796084,24
U00180,Counter-Strike,159.26140069240896,6.466133283376178,4.837429302682017,2.9625868561364714,5.980312428098228,4.758578243445105,25
U00181,PUBG,60.45789889270675,8.170604886168045,3.080063564750361,8.987286869428223,7.899497228134722,1.6848688760767327,28
U00182,League of Legends,23.911450116888496,9.593764205009167,1.0,6.781353623989287,4.439915291425836,11.2291967283464,22
U00183,Dota 2,53.93591204682993,6.5045354953185,4.538605700498271,5.712297635601849,3.470833213245848,12.0,30
U00184,PUBG,96.10220279308928,8.26314705692541,5.845415381854248,5.988156682806621,3.890800302599743,4.7935231817131045,29
U00185,Dota 2,6.789459774441087,6.688627561159482,6.5666897845920085,7.106157439990293,5.802952050189861,2.4423135467508845,23
U00186,Valorant,260.071377790649,7.930043243898792,4.40678205390712,4.992160894419476,6.180631083855809,8.60403369488029,26
U00187,PUBG,30.44657833067305,5.463104056055552,2.334081286264198,7.604795029745511,4.436761913116516,2.154136937674924,23
U00188,Apex Legends,56.73707638154484,3.507727204365011,2.766992178002864,4.525009383583649,5.687668851435759,6.219078946495876,21
U00189,Rocket League,451.4724004764772,9.214607500010423,2.323426249472844,5.044947676503695,5.9590478882139735,3.455658602211756,27
U00190,Counter-Strike,74.55796901513528,5.97304020054409,2.2650299251304595,5.146603443391568,5.665781800810689,9.902728383843776,21
U00191,PUBG,184.85814790380303,9.736603922668138,2.3364857998231088,8.081449732328894,8.196380242880142,4.787127640319738,28
U00192,Counter-Strike,7.815518490067359,5.850949600598751,4.609145814129674,4.782218249496202,4.143064828731257,2.0779904772786426,28
U00193,Fortnite,93.10055616590644,7.488019466564049,2.9946280988591694,6.806537914508943,5.660139240567722,2.221861943863774,31
U00194,Fortnite,2.302643360425382,5.390314637997312,1.8230279053011496,5.804777877015361,8.011311228396714,6.016200521184709,26
U00195,Overwatch,27.53766353274427,6.435598024731089,4.893006750122815,4.54613210055894,8.19411884022334,4.621703585443494,27
U00196,Fortnite,196.9827889521189,7.646341438612057,7.029684621432461,4.855468789188333,5.329186651508068,4.83382438074606,25
U00197,Rocket League,46.77579819758231,3.871845916074713,1.347684211683995,5.963578244154839,3.885915242730362,5.793887992867187,27
U00198,League of Legends,386.1896183784069,6.843119625035947,3.958019434159641,3.4790760569293027,5.990392918005202,6.479681667602976,22
U00199,PUBG,615.8974492536199,6.82891168096076,3.14729947929248,9.91849210930098,3.654287773045672,3.787926813188281,13
U00200,Minecraft,456.5064643626649,6.8875301192744605,1.11603722391357,8.526523230122795,6.899296471988431,4.097003133709747,13
U00201,PUBG,13.115165130569652,5.876501937782034,4.766778335241187,5.3783471249308015,5.285491061913225,1.316893745860253,21
U00202,Apex Legends,228.10822664078856,6.461124890824904,5.454085877170776,7.698808105922555,7.694151939991261,12.0,29
U00203,PUBG,154.33403103867587,4.884539594891848,4.024450795878851,4.94827792430068,6.98387827377257,3.6726261751132574,37
U00204,League of Legends,429.6738900009672,7.288810834211464,5.08470291027521,6.963817568721693,6.631709407684126,4.597294039087275,19
U00205,Rocket League,125.03238479096086,7.756860995626877,8.479179941713713,7.8164021927048,4.2021361938780935,9.956109154269964,18
U00206,Fortnite,187.5341968812436,6.19646535899749,3.9010712462783834,5.58936333586084,6.525814554129699,2.476173386283402,19
U00207,Fortnite,12.068482060767812,8.236166593892406,4.040083870529883,2.5890956845126887,4.992178374038917,9.803974339607606,21
U00208,Minecraft,8.625920380186141,7.129539302951828,6.302187678098344,6.733469580871266,8.377518766928382,12.0,23
U00209,Dota 2,156.04120482942207,7.695002515920379,2.1868605902385294,4.778069259294578,6.930425607296187,1.2431168595500366,19
U00210,Valorant,52.41458321386556,7.071419696229339,4.922821701181993,4.602192855411716,6.50706194459263,3.7017054584986377,19
U00211,Minecraft,12.507665513430862,4.923830492417553,3.32755685274355,7.268351339208503,9.875580487739311,9.938480778032806,21
U00212,League of Legends,104.9377007603874,8.630428325120779,7.5399301641904914,4.050609596585265,6.050086065041406,6.61065380125493,22
U00213,Dota 2,233.567999819234,3.037514039522321,4.155299122524909,6.688618835630178,5.645019723996789,3.028774284353588,25
U00214,Minecraft,78.74477596103549,8.795237100197461,5.427985338348168,6.015125612252237,6.282619580199988,12.0,33
U00215,Apex Legends,26.426147326202905,9.248380268436058,2.34702421802304,5.712687235422465,6.949994693401315,8.343211394247076,21
U00216,Counter-Strike,754.230180018102,7.055250887919414,7.113120496542571,4.631582889418692,5.50465479402734,4.091507605136607,16
U00217,League of Legends,18.702788640398545,6.783344253702976,5.564041413871692,5.654055461021838,3.671935405448403,2.782791271078682,30
U00218,Valorant,163.80854503094002,7.423421798000635,2.785199229888516,4.610925061601668,5.366213141324811,12.0,36
U00219,Fortnite,662.6352482419305,6.758150407066464,6.099543519157175,5.028897488605612,6.570814515393842,12.0,24
U00220,PUBG,13.003683244270167,5.144609562908041,4.110383224304731,3.951612837417255,5.976865185706505,7.762559217268328,26
U00221,Overwatch,10.151764067283535,7.017790604340632,4.436482525087155,3.2064549467648797,5.140618840781864,4.929493180107261,26
U00222,Dota 2,104.94778038071516,4.543559568825947,1.972518691889712,6.2178457964391765,8.60371683703907,5.272452047942604,25
U00223,Valorant,4.693942245888242,9.485653224625194,3.498459368116532,6.203114084847904,5.205611459084725,8.980612827187834,35
U00224,Valorant,13.78459446097454,9.917492378691438,1.048069736379904,7.476277348511603,6.241967513616333,4.983120524024318,13
U00225,Counter-Strike,25.70663027347254,10.0,2.3617194493429965,5.472844296791165,5.516734482962437,12.0,25
U00226,Minecraft,348.5921961117328,5.69120075554738,4.573008592733008,3.645123607754373,7.459132386102477,10.183397562153266,18
U00227,Apex Legends,16.24839857900267,8.396496454328057,3.6153078859824888,6.0341316872698,5.94170101511844,6.37080888861411,18
U00228,Counter-Strike,4.829363099338084,7.957683520119136,4.519318731136422,5.888527701987958,6.963203782301083,4.516678847991281,29
U00229,Minecraft,80.16462798748923,6.517945421342789,4.091872926445164,8.10247251742013,5.809055474666459,1.906016435945933,31
U00230,League of Legends,73.8010625233674,6.398443257893939,4.051332210539468,6.793860504121431,5.267191420602034,2.3906630308866874,15
U00231,Apex Legends,125.20593344358366,5.921638862080985,10.0,3.134735935168332,6.189158833667715,12.0,25
U00232,Apex Legends,290.103544304353,8.055795750014338,3.409746502822496,5.255118571299928,10.0,1.8038625546954192,32
